codigo,estacao,uf,regiao,latitude,longitude,altitude_m,ano_inicio,ano_fim,anos_presentes,anos_cobertura_80,anos_cobertura_90,cobertura_mediana,observacoes_validas,deslocamento_max_coord_km,coordenada_suspeita,dentro_dominio_era5
A712,IGUAPE,SP,SE,-24.71666666,-47.55,2.66,2006,2025,20,16,13,0.9528538812785388,153426,5.022329499117271,True,True
A713,SOROCABA,SP,SE,-23.35,-47.66666666,609.0,2006,2025,20,17,16,0.98162100456621,152225,11.838608482795609,True,True
A714,ITAPEVA,SP,SE,-23.98138888,-48.88527777,745.0,2006,2025,20,19,15,0.9771457619863013,161231,0.08367717407254059,False,True
A715,SAO MIGUEL ARCANJO,SP,SE,-23.85138888,-48.16444444,678.0,2006,2025,20,12,12,0.9328388165281832,144566,17.368885594999654,True,True
A716,OURINHOS,SP,SE,-22.9486111,-49.89416666,448.0,2006,2025,19,15,9,0.8886612021857924,135191,7.774573394647529,True,True
A717,NHUMIRIM,MS,CO,-18.98888888,-56.62305554,91.0,2006,2025,20,12,11,0.916400304414003,125764,0.04250926785810392,False,True
A718,RANCHARIA,SP,SE,-22.37249999,-50.97416666,398.0,2006,2025,20,14,12,0.9765981735159817,152506,0.06696475380072894,False,True
A719,AQUIDAUANA,MS,CO,-20.47555554,-55.78388888,155.0,2006,2025,20,14,12,0.9735491990418444,131608,0.0,False,True
A720,COXIM,MS,CO,-18.51222222,-54.73583333,252.0,2006,2025,20,17,16,0.9769406392694064,154897,0.02928845659217212,False,True
A721,DOURADOS,MS,CO,-22.19388888,-54.91138888,469.0,2006,2025,20,16,14,0.9790718491903087,137874,0.004913416477010201,False,True
A722,MIRANDA,MS,CO,-20.38333333,-56.41666666,140.0,2006,2025,20,13,13,0.9679794520547945,135234,2.0715487780718598,False,True
A723,PORTO MURTINHO,MS,CO,-21.70583333,-57.88666666,85.0,2006,2025,20,15,10,0.8973883087556453,134997,0.01260254218205525,False,True
A724,CORUMBA,MS,CO,-18.99666666,-57.63749999,126.0,2006,2025,20,13,10,0.9283675799086758,141357,0.00037139305655876063,False,True
A725,AVARE,SP,SE,-23.09972221,-48.94555555,775.0,2006,2025,20,13,11,0.9282370360323704,137107,0.5033746133136823,False,True
A726,PIRACICABA,SP,SE,-22.70277777,-47.62305554,573.0,2006,2025,20,16,12,0.9366438356164384,143714,0.04765291170134143,False,True
A727,LINS,SP,SE,-21.66527777,-49.73416666,450.0,2006,2025,20,17,12,0.9444063926940639,149302,0.11101059610869041,False,True
A728,TAUBATE,SP,SE,-23.04194444,-45.52027777,571.0,2006,2025,20,17,10,0.9077054794520548,145545,0.06531696154295029,False,True
A729,VOTUPORANGA,SP,SE,-20.40305555,-49.96583333,465.0,2006,2021,16,14,11,0.9977739726027397,114419,0.042333838483257016,False,True
A730,CHAPADAO DO SUL,MS,CO,-18.80222222,-52.60277777,818.0,2006,2025,20,14,10,0.8959474885844749,131192,0.029238445333138904,False,True
A731,MARACAJU,MS,CO,-21.60916666,-55.17777777,400.0,2006,2025,20,15,12,0.9393264840182648,131774,0.029358146007290933,False,True
A732,SAO GABRIEL DO OESTE,MS,CO,-19.42027777,-54.55305555,647.0,2006,2025,20,14,10,0.9083702934351374,139234,0.005799186111511115,False,True
A733,JALES,SP,SE,-20.165,-50.59499999,457.0,2007,2025,19,13,13,0.9409722222222222,140364,0.014261415571911878,False,True
A734,VALPARAISO,SP,SE,-21.31916666,-50.93027777,374.0,2007,2025,19,17,14,0.9784246575342466,148039,0.012809256939422748,False,True
A735,JOSE BONIFACIO,SP,SE,-21.08555555,-49.92055554,405.0,2007,2025,19,13,9,0.8915525114155252,126279,0.028818618479534243,False,True
A736,ARIRANHA,SP,SE,-21.13305554,-48.84027777,525.0,2007,2025,19,16,11,0.9535388127853881,135653,0.02881043368666394,False,True
A737,IBITINGA,SP,SE,-21.85555555,-48.66666666,492.0,2007,2025,19,14,12,0.927054794520548,142841,13.73172716574877,True,True
A738,CASA BRANCA,SP,SE,-21.77972221,-47.07972221,730.0,2007,2025,19,16,14,0.9631578947368421,141597,0.4681825639862474,False,True
A739,ITAPIRA,SP,SE,-22.415,-46.80527777,633.0,2007,2025,19,15,13,0.9511612021857924,134990,0.007047567103881792,False,True
A740,SAO LUIS DO PARAITINGA,SP,SE,-23.22833332,-45.41722221,730.0,2007,2025,19,16,12,0.9861872146118722,141678,0.028384019735246263,False,True
A741,BARRA BONITA,SP,SE,-22.37083332,-48.55722222,544.0,2008,2025,18,15,12,0.9976598173515983,140246,11.150432350360063,True,True
A742,CASSILANDIA,MS,CO,-19.12249999,-51.72083332,516.0,2008,2025,18,14,11,0.92992941712204,132053,0.01112201010880113,False,True
A743,RIO BRILHANTE,MS,CO,-21.77472221,-54.52805554,329.0,2008,2025,18,18,18,0.9984612433565386,151819,0.030887769387373566,False,True
A744,BRAGANCA PAULISTA,SP,SE,-22.951944,-46.53055554,891.0,2017,2025,9,8,6,0.967896174863388,64856,111.19819402231212,True,True
A746,BARRA DO TURVO,SP,SE,-24.96305555,-48.41638888,667.0,2008,2025,18,14,10,0.937214611872146,119537,0.030887769387373566,False,True
A747,PRADOPOLIS,SP,SE,-21.33833333,-48.11388888,544.0,2008,2025,18,18,17,0.997716894977169,153194,0.016433090980039068,False,True
A748,BARRETOS,SP,SE,-20.55888888,-48.54472221,533.0,2010,2025,16,12,12,0.9986301369863013,122592,0.04231374251146008,False,True
A749,JUTI,MS,CO,-22.85722222,-54.60555555,379.0,2008,2025,18,14,13,0.9985730593607306,124630,0.008152305225433162,False,True
A750,AMAMBAI,MS,CO,-23.0025,-55.32944443,431.0,2008,2025,18,16,12,0.9547945205479452,130121,0.0,False,True
A751,SETE QUEDAS,MS,CO,-23.96694443,-55.02416666,402.0,2008,2025,18,15,13,0.9640017877143103,131954,0.0,False,True
A752,ITAQUIRAI,MS,CO,-23.44944444,-54.18166666,336.0,2008,2025,18,13,9,0.9070617186915189,125083,0.028335776519723282,False,True
A753,ITUVERAVA,SP,SE,-20.35944444,-47.77499999,600.0,2008,2025,18,15,13,0.9922945205479452,137100,0.04233943821226606,False,True
A754,SIDROLANDIA,MS,CO,-20.98166666,-54.97194443,464.0,2008,2025,18,16,15,0.9970364860144223,143703,0.0,False,True
A755,BARUERI,SP,SE,-23.52333332,-46.86916666,791.0,2011,2025,15,15,13,0.997716894977169,124582,0.06830900664095788,False,True
A756,AGUA CLARA,MS,CO,-20.44444444,-52.87555554,338.0,2010,2025,16,15,13,0.9992009132420091,129738,0.028942189552008123,False,True
A757,BELA VISTA,MS,CO,-22.10083333,-56.53999999,208.0,2011,2022,12,9,8,0.9811506062037474,79001,0.12632208339577083,False,True
A758,JARDIM,MS,CO,-21.47833332,-56.13694444,249.0,2011,2025,15,10,9,0.9665525114155251,103210,0.09159257455760815,False,True
A759,BATAGUASSU,MS,CO,-21.750123,-52.471294,392.13,2013,2025,13,10,10,0.9544520547945206,92880,0.16009352112804348,False,True
A760,COSTA RICA,MS,CO,-18.65777777,-53.219305545,728.6700000000001,2012,2025,14,12,12,0.9976598173515981,108804,19.04531000762305,True,True
A761,SONORA,MS,CO,-17.765833325,-54.607083329999995,490.625,2012,2025,14,13,10,0.9764269406392694,101398,21.79568672133029,True,True
A762,DRACENA,SP,SE,-21.45777777,-51.55222222,383.0,2016,2025,10,7,6,0.9442970745298351,70914,0.009355945606969628,False,True
A763,MARILIA,SP,SE,-22.235222,-49.965111,660.0,2017,2025,9,9,8,0.9984018264840183,74194,0.012999363529244764,False,True
A764,BEBDOURO,SP,SE,-20.94916666,-48.48972221,590.0,2016,2025,9,7,6,0.9268264840182648,57113,1.9078339289956958,False,True
A765,BERTIOGA,SP,SE,-23.84472221,-46.14333333,5.0,2017,2025,9,7,6,0.9613273453093812,62119,0.04185916831463673,False,True
A766,REGISTRO,SP,SE,-24.53305554,-47.86416666,35.0,2017,2025,9,6,4,0.816324200913242,51346,0.00969296071504818,False,True
A767,SAO SEBASTIAO,SP,SE,-23.81083333,-45.4025,24.0,2017,2021,5,3,3,0.9178921568627451,24431,0.012702832969020406,False,True
A768,TUPA,SP,SE,-21.927251,-50.490251,498.0,2017,2025,9,9,8,0.9584474885844749,72508,0.004227699547604079,False,True
A769,CACHOEIRA PAULISTA,SP,SE,-22.68888888,-45.00555555,586.0,2017,2025,9,7,5,0.9627732240437158,56128,0.016923179376307725,False,True
A770,SAO SIMAO,SP,SE,-21.46111111,-47.57944443,620.0,2019,2025,7,7,7,0.9853881278538813,55902,0.0,False,True
A771,SAO PAULO - INTERLAGOS,SP,SE,-23.724501,-46.677501,771.0,2018,2025,8,8,7,0.9981164383561644,67171,0.06157723349427791,False,True
A801,PORTO ALEGRE,RS,S,-30.05,-51.16666666,46.97,2000,2025,26,26,22,0.989783105022831,214352,0.8731341190293443,False,True
A802,RIO GRANDE,RS,S,-32.03333333,-52.1,2.46,2001,2025,25,22,15,0.9404109589041096,189047,8.152257012951972,True,True
A803,SANTA MARIA,RS,S,-29.70833333,-53.70361111,95.0,2001,2025,25,25,23,0.9823542805100182,202920,2.4722817435123154,False,True
A804,SANTANA DO LIVRAMENTO,RS,S,-30.84249999,-55.61277777,196.0,2001,2025,25,17,13,0.9133561643835616,165874,22.631809085923873,True,True
A805,SANTO AUGUSTO,RS,S,-27.85416666,-53.7911111,490.0,2001,2025,25,21,18,0.957648401826484,183763,0.030887769387373566,False,True
A806,FLORIANOPOLIS,SC,S,-27.6025,-48.61999999,1.8,2003,2025,23,19,17,0.9964708561020036,181661,0.010031635237006032,False,True
A807,CURITIBA,PR,S,-25.43333333,-49.26666666,923.5,2003,2025,23,16,15,0.9593607305936073,167419,4.0042286881705875,False,True
A808,TORRES,RS,S,-29.35027777,-49.73305554,4.66,2006,2023,18,17,13,0.983899677408372,144544,0.026923969005797348,False,True
A809,URUGUAIANA,RS,S,-29.84249999,-57.08249999,62.31,2006,2025,20,18,18,0.9885844748858448,158643,0.29813150742835953,False,True
A810,SANTA ROSA,RS,S,-27.89305555,-54.48055554,276.0,2006,2025,20,16,11,0.9266936147915263,141822,0.2931504509495591,False,True
A811,CANGUCU,RS,S,-31.40583333,-52.70111111,462.0,2007,2025,19,18,15,0.9974885844748859,155180,0.2845062400947044,False,True
A812,CACAPAVA DO SUL,RS,S,-30.54777777,-53.46749999,420.0,2006,2025,20,20,17,0.9842495327323917,165000,0.2830329097502026,False,True
A813,RIO PARDO,RS,S,-29.87333332,-52.38249999,111.0,2006,2025,20,19,16,0.9822775532100707,160454,0.1446601671535451,False,True
A814,URUSSANGA,SC,S,-28.53249999,-49.31555555,48.0,2008,2025,18,15,13,0.9611301369863013,137153,0.027136335869992805,False,True
A815,SAO JOAQUIM,SC,S,-28.27555554,-49.93444444,1410.0,2008,2025,18,17,16,0.9962899543378996,149334,0.02720124715812304,False,True
A816,NOVO HORIZONTE,SC,S,-26.40694444,-52.85055555,960.0,2008,2025,18,13,11,0.9424556166878759,126146,0.0676872669101993,False,True
A817,INDAIAL,SC,S,-26.91361111,-49.26749999,86.13,2006,2025,20,17,14,0.9844390173915213,146637,0.05508364017711149,False,True
A818,IVAI,PR,S,-25.01333333,-50.8711111,808.0,2006,2025,20,17,15,0.9796357797877018,151986,1.7624861772957332,False,True
A819,CASTRO,PR,S,-24.78944444,-49.99972221,1007.76,2006,2025,19,15,14,0.9787671232876712,134357,4.826762416569122,False,True
A820,MAL. CANDIDO RONDON,PR,S,-24.53583333,-54.01972221,392.0,2006,2025,20,18,18,0.9908105022831051,158930,0.28542004722339454,False,True
A821,JOAQUIM TAVORA,PR,S,-23.50527777,-49.94638888,522.0,2006,2025,20,16,14,0.9811073059360731,145285,0.0013227312162659675,False,True
A822,NOVA TEBAS,PR,S,-24.43722221,-51.96305555,654.0,2006,2025,19,14,8,0.899476320582878,126013,0.9992712703858051,False,True
A823,INACIO MARTINS,PR,S,-25.56583333,-51.08944444,1260.0,2006,2025,20,18,13,0.9654680365296804,150570,1.1755920248936929,False,True
A824,ICARAIMA,PR,S,-23.39027777,-53.63472221,385.0,2006,2025,20,11,10,0.8867579908675799,114173,0.11339789740422163,False,True
A825,GOIOERE,PR,S,-24.18388888,-53.04888888,481.0,2019,2025,7,3,2,0.6343351548269581,33374,3.396177087533794,False,True
A826,ALEGRETE,RS,S,-29.71166666,-55.5261111,121.0,2006,2025,20,19,16,0.9737138820270979,158325,0.29356484781017844,False,True
A827,BAGE,RS,S,-31.34777777,-54.01333333,230.0,2007,2025,19,18,17,0.9842896174863388,160899,0.004698569616164979,False,True
A828,ERECHIM,RS,S,-27.66027777,-52.30638888,765.0,2006,2025,20,18,14,0.9414643997804226,150606,0.2912567210972183,False,True
A829,SAO JOSE DOS AUSENTES,RS,S,-28.75138888,-50.05833333,1244.0,2006,2025,20,16,14,0.9718498141078424,156171,0.3135879311227746,False,True
A830,SAO BORJA,RS,S,-28.64944444,-56.01555555,83.0,2007,2025,19,15,13,0.9298780487804879,146805,0.10212111220384795,False,True
A831,QUARAI,RS,S,-30.3686111,-56.43722221,124.0,2007,2025,19,18,16,0.9921232876712329,152448,0.010924216627213218,False,True
A832,SAO GABRIEL,RS,S,-30.34138888,-54.31083333,126.0,2007,2025,19,16,14,0.9970400728597449,152180,0.009086472913032793,False,True
A833,SANTIAGO,RS,S,-29.19138888,-54.88555555,394.0,2009,2025,17,15,13,0.9845890410958904,138059,0.030887769387373566,False,True
A834,TRAMANDAI,RS,S,-30.00972222,-50.13527777,1.0,2008,2025,18,15,13,0.9845486500985603,144308,0.08440509557691007,False,True
A835,MARINGA,PR,S,-23.40777777,-51.91666666,542.0,2006,2025,20,17,15,0.9888698630136987,150242,1.6710027749319065,False,True
A836,JAGUARAO,RS,S,-32.53749999,-53.37638888,47.0,2007,2025,19,18,16,0.9840619307832422,158040,0.3132353517581089,False,True
A837,SOLEDADE,RS,S,-28.85361111,-52.55833333,667.0,2008,2025,18,16,14,0.9973744292237443,149478,1.6731680311793655,False,True
A838,CAMAQUA,RS,S,-30.81055555,-51.83472221,90.66,2006,2025,20,19,15,0.9489155251141552,155912,0.29303214656311805,False,True
A839,PASSO FUNDO,RS,S,-28.22944443,-52.40388888,684.05,2006,2025,20,19,19,0.997207095091948,163515,0.3100708571012267,False,True
A840,BENTO GONCALVES,RS,S,-29.16722221,-51.53472221,640.0,2006,2025,20,18,17,0.9904249943858073,158214,0.3135492504363105,False,True
A841,JOACABA,SC,S,-27.16944443,-51.57555554,776.0,2007,2025,19,15,14,0.9562785388127854,135127,1.6490542807025297,False,True
A842,NOVA FATIMA,PR,S,-23.40694444,-50.57777777,668.0,2007,2025,19,11,8,0.876027397260274,114708,0.9273244458668211,False,True
A843,DOIS VIZINHOS,PR,S,-25.69472221,-53.09444444,520.0,2007,2025,19,14,11,0.938013698630137,138404,0.5012050532971749,False,True
A844,LAGOA VERMELHA,RS,S,-28.22194443,-51.51222222,842.58,2007,2025,19,18,18,0.9889571948998178,160390,0.08233417975338923,False,True
A845,BOM JARDIM DA SERRA - MORRO DA IGREJA,SC,S,-28.13333333,-49.48333333,1810.0,2007,2025,19,16,16,0.9921448087431693,143930,0.7940450521990303,False,True
A846,FOZ DO IGUACU,PR,S,-25.60194444,-54.48305554,242.0,2008,2025,18,13,9,0.8992009132420091,125384,0.01231696966354976,False,True
A847,ILHA DO MEL,PR,S,-25.49444444,-48.32583332,1.0,2007,2018,12,8,7,0.9502853881278539,81106,0.0,False,True
A848,DIONISIO CERQUEIRA,SC,S,-26.28638888,-53.63277777,810.0,2008,2025,18,14,13,0.9845045163061108,139358,0.038655149547052105,False,True
A849,DIAMANTE DO NORTE,PR,S,-22.63388888,-52.85888888,362.0,2008,2025,18,13,11,0.9559745822970185,126900,3.28010893010286,False,True
A850,PARANAPOEMA,PR,S,-22.49166666,-52.13444444,311.0,2008,2025,18,11,10,0.9544115078473938,123259,18.532513742905817,True,True
A851,ITAPOA,SC,S,-26.0811111,-48.64166666,2.0,2007,2025,19,15,11,0.9340111642743222,140343,0.030887769387019905,False,True
A852,SAO LUIZ GONZAGA,RS,S,-28.41694443,-54.96222222,245.11,2007,2025,19,16,13,0.9700520833333334,145071,0.04113448549107289,False,True
A853,CRUZ ALTA,RS,S,-28.60361111,-53.6736111,432.0,2007,2025,19,18,16,0.9973744292237443,157618,0.030887769386666243,False,True
A854,FREDERICO WESTPHALEN,RS,S,-27.39555555,-53.41277777,490.0,2007,2025,19,19,16,0.992579908675799,153289,1.645410542419919,False,True
A855,PLANALTO,PR,S,-25.72194443,-53.74805555,398.0,2007,2025,19,15,11,0.9404599271402551,134382,0.016320989181416154,False,True
A856,PALMEIRA DAS MISSOES,RS,S,-27.92166666,-53.31694443,631.0,2008,2025,18,15,13,0.9965182648401827,145803,0.1891260847039295,False,True
A857,SAO MIGUEL DO OESTE,SC,S,-26.77666666,-53.50444444,665.0,2008,2025,18,13,12,0.9650936010679442,126134,1.4491765387583753,False,True
A858,XANXERE,SC,S,-26.9386111,-52.415,889.0,2008,2025,18,16,13,0.9703656398932056,144964,1.6796960902150666,False,True
A859,CACADOR,SC,S,-26.81944443,-50.98555555,952.0,2008,2025,18,16,15,0.9932077625570777,141774,0.032265433636065655,False,True
A860,CURITIBANOS,SC,S,-27.2886111,-50.60416666,860.0,2008,2025,18,17,15,0.9996004566210046,147248,0.011585856825316546,False,True
A861,RIO DO CAMPO,SC,S,-26.93749999,-50.14638888,592.0,2008,2025,18,10,10,0.9590182648401826,129326,0.09361202084498225,False,True
A862,RIO NEGRINHO,SC,S,-26.2486111,-49.58055554,869.0,2008,2025,18,17,14,0.9754399343763256,145957,0.6371567961705074,False,True
A863,ITUPORANGA,SC,S,-27.41833332,-49.64666666,484.0,2008,2025,18,17,15,0.9963532699553359,144452,0.027418087146370708,False,True
A864,MAJOR VIEIRA,SC,S,-26.3936111,-50.36333333,808.0,2009,2025,17,15,15,0.9981735159817352,142779,0.013530137983629304,False,True
A865,LAGES,SC,S,-27.80222222,-50.33555555,952.7,2014,2025,12,9,8,0.9709474885844749,83331,0.009714567048983585,False,True
A866,Laguna  - Farol de Santa Marta,SC,S,-28.60416666,-48.81333333,52.0,2008,2025,18,13,10,0.9711751752875715,123845,0.030887769387373566,False,True
A867,ARARANGUA,SC,S,-28.93138888,-49.49805555,12.0,2008,2025,18,17,17,0.9981189335529106,145415,0.013781571186879995,False,True
A868,ITAJAI,SC,S,-26.95083333,-48.76194444,18.0,2010,2025,16,15,14,0.9976598173515983,123903,0.01323856192392105,False,True
A869,CIDADE GAUCHA,PR,S,-23.37583332,-52.93194443,381.0,2008,2025,18,14,8,0.8808219178082192,129590,1.8544388900154567,False,True
A870,RANCHO QUEIMADO,SC,S,-27.6786111,-49.04194444,881.0,2016,2025,10,8,7,0.9979452054794521,75442,0.014145063584219152,False,True
A871,JAPIRA,PR,S,-23.77305554,-50.18055554,694.0,2008,2025,18,16,15,0.9984018264840182,143212,0.031775835229162386,False,True
A872,VENTANIA,PR,S,-24.23833333,-50.24555555,1106.0,2011,2025,15,10,7,0.8512557077625571,100148,5.895476300781698,True,True
A873,MORRETES,PR,S,-25.51277777,-48.80861111,59.0,2008,2025,18,17,13,0.9925926965591236,146070,0.4324254355694092,False,True
A874,SAO MATEUS DO SUL,PR,S,-25.83499999,-50.3686111,788.0,2011,2025,15,12,12,0.9916894353369763,118453,0.07732636065883702,False,True
A875,GENERAL CARNEIRO,PR,S,-26.3986111,-51.35444444,1018.0,2008,2025,18,16,13,0.9486872146118721,142722,0.08299961759677008,False,True
A876,CLEVELANDIA,PR,S,-26.41722221,-52.34888888,980.0,2008,2025,18,17,14,0.9963470319634703,147912,0.02766240887651889,False,True
A878,MOSTARDAS,RS,S,-31.24777777,-50.90555555,10.0,2008,2025,18,12,9,0.8954337899543379,114768,0.10045879255528502,False,True
A879,CANELA,RS,S,-29.36888888,-50.82749999,830.0,2008,2025,18,16,14,0.9946917808219178,143673,0.026918080654292117,False,True
A880,VACARIA,RS,S,-28.51361111,-50.88277777,986.0,2008,2025,18,18,14,0.9981164383561644,149199,0.004015695197122502,False,True
A881,DOM PEDRITO,RS,S,-31.0025,-54.61805554,150.0,2010,2025,16,12,11,0.9489490543204332,117514,0.008542203228445306,False,True
A882,TEUTONIA,RS,S,-29.45027777,-51.82416666,81.0,2012,2025,14,13,10,0.9958333333333333,107838,0.14756516450412735,False,True
A883,IBIRUBA,RS,S,-28.65333333,-53.11194444,455.635,2012,2025,14,13,12,0.9624068733477529,102586,0.015182042033316483,False,True
A884,CAMPO BOM,RS,S,-29.674293,-51.06416666,23.35,2013,2025,13,12,11,0.9950913242009133,102607,0.01683827099976913,False,True
A886,TUPANCIRETA,RS,S,-29.08944444,-53.82666666,462.0,2016,2025,10,10,9,0.9966100680141776,79898,89.45026404921933,True,True
A887,CAPAO DO LEAO (PELOTAS),RS,S,-31.8025,-52.40722222,13.0,2019,2025,7,7,5,0.9927644710578842,53876,0.0,False,True
A889,SAO VICENTE DO SUL,RS,S,-29.70222222,-54.69444444,134.0,2016,2025,10,8,7,0.9631278538812786,77236,0.04091305612788605,False,True
A893,ENCRUZILHADA DO SUL,RS,S,-30.54305555,-52.52472221,427.75,2018,2025,8,7,5,0.9684931506849315,63219,0.0,False,True
A894,SERAFINA CORREA,RS,S,-28.70472222,-51.87079216,545.0,2016,2025,10,9,9,0.9835215647378797,82168,0.023077533623469204,False,True
A895,CHAPECO,SC,S,-27.0853111,-52.6357111,679.0,2019,2025,7,6,6,0.9803652968036529,53870,96.73601488726676,True,True
A897,CAMBARA DO SUL,RS,S,-29.04914583,-50.149679105000004,1017.0,2016,2025,10,10,10,0.9768408313995558,77617,0.036560676441820934,False,True
A898,CAMPOS NOVOS,SC,S,-27.3886111,-51.21583333,963.0,2019,2025,7,7,7,0.9845890410958904,59289,0.0,False,True
A899,Santa Vitoria do Palmar - Barra do Chui,RS,S,-33.74166666,-53.37138888,26.0,2008,2025,18,15,11,0.9841590875065499,141489,0.10387509220800342,False,True
A901,CUIABA,MT,CO,-15.55916666,-56.72944443,240.0,2002,2025,24,18,13,0.9179794520547946,177496,71.81020675158352,True,True
A902,TANGARA DA SERRA,MT,CO,-14.65,-57.41666666,321.5,2002,2025,24,16,10,0.8721999214013025,163121,1.6136999708941684,False,True
A903,S.J. DO RIO CLARO,MT,CO,-13.45,-56.66666666,350.0,2003,2025,23,14,11,0.8732876712328768,161492,1.2345185721150294,False,True
A904,SORRISO,MT,CO,-12.55,-55.71666666,380.0,2002,2025,24,17,15,0.9549086757990868,166170,0.8802165393899265,False,True
A905,CAMPO NOVO DOS PARECIS,MT,CO,-13.78333333,-57.83333333,570.0,2002,2025,24,14,11,0.865674825960027,139156,0.6341379998079806,False,True
A906,GUARANTA DO NORTE,MT,CO,-9.95,-54.88333333,320.0,2002,2025,24,14,13,0.9734018264840183,146973,1.6062247680342703,False,True
A907,RONDONOPOLIS,MT,CO,-16.45,-54.56666666,284.0,2003,2025,23,18,15,0.9666666666666667,171560,2.0096650125940627,False,True
A908,AGUA BOA,MT,CO,-14.01611111,-52.21222222,432.0,2006,2025,20,13,11,0.9432648401826484,132515,0.06742659486783194,False,True
A909,ALTO ARAGUAIA,MT,CO,-17.33944444,-53.22416666,753.0,2011,2025,15,13,8,0.9211187214611872,112407,0.029483039539585924,False,True
A910,APIACAS,MT,CO,-9.56388888,-57.3936111,220.0,2006,2025,20,10,6,0.7960616438356164,110273,0.061774426823650405,False,True
A911,SAPEZAL,MT,CO,-13.30388888,-58.76333333,105.0,2017,2025,9,5,4,0.8394808743169399,53105,356.8779305719894,True,True
A912,CAMPO VERDE,MT,CO,-15.52749999,-55.13555555,749.0,2006,2025,20,17,10,0.8942409299598273,146819,5.85564599918187,True,True
A913,COMODORO,MT,CO,-13.70861111,-59.76277777,591.0,2006,2025,20,13,12,0.9639840182648401,132871,0.06867770870633029,False,True
A914,JUARA,MT,CO,-11.28027777,-57.52666666,260.0,2006,2025,20,10,7,0.7966177608104399,112525,0.013608613075342045,False,True
A915,PARANATINGA,MT,CO,-14.42138888,-54.03527777,474.0,2006,2025,20,10,5,0.7657122539112209,99630,0.08974243414046572,False,True
A916,QUERENCIA,MT,CO,-12.5986111,-52.19444444,339.0,2007,2025,17,11,10,0.9762557077625571,114308,4.292164706680202,False,True
A917,SINOP,MT,CO,-11.98222221,-55.56583333,371.0,2006,2025,20,11,7,0.8208493961623874,125757,0.03021478866604316,False,True
A919,COTRIGUACU,MT,CO,-9.90611111,-58.57194443,261.0,2007,2025,19,14,11,0.9707762557077626,127356,0.04335669687174398,False,True
A920,JUINA,MT,CO,-11.36694443,-58.73305554,220.0,2006,2025,20,13,9,0.8693878346682635,128895,4.639107414040749,False,True
A921,SAO FELIX  DO ARAGUAIA,MT,CO,-11.61888888,-50.72777777,218.0,2007,2024,18,6,5,0.6415525114155252,89619,0.017175902724868224,False,True
A922,VILA BELA DA SANTISSIMA TRINDADE,MT,CO,-15.06277777,-59.87277777,222.0,2006,2025,20,13,8,0.8551215472715024,129645,0.02982544328253684,False,True
A923,PRIMAVERA DO LESTE,MT,CO,-15.57999999,-54.3811111,680.0,2017,2025,9,4,4,0.764269406392694,42005,0.0,False,True
A924,ALTA FLORESTA,MT,CO,-9.84944444,-56.1,289.0,2007,2025,19,9,6,0.7628995433789955,109249,26.77676480067433,True,True
A925,PORTO VELHO,RO,N,-8.76388888,-63.47499999,98.0,2007,2025,19,9,5,0.7884703196347032,113422,40.896726421473595,True,True
A926,CARLINDA,MT,CO,-10.00527777,-55.79055555,306.0,2008,2025,18,13,10,0.925724230855603,116491,5.593495419580957,True,True
A927,BRASNORTE (MUNDO NOVO),MT,CO,-12.87194443,-58.38722221,431.0,2008,2025,18,9,7,0.811244292237443,107716,42.430911202056386,True,True
A928,NOVA MARINGA,MT,CO,-13.06555555,-57.15611111,353.0,2008,2025,18,14,10,0.9748895875439778,131393,7.542045248854603,True,True
A929,NOVA UBIRATA,MT,CO,-13.68638888,-54.95611111,518.0,2008,2025,18,10,7,0.8150730156947876,107260,37.719050918575505,True,True
A930,GAUCHA DO NORTE,MT,CO,-13.18472221,-53.2575,379.0,2008,2025,18,10,8,0.8645228248122365,119749,0.02085913090312519,False,True
A931,SANTO ANTONIO DO LESTE,MT,CO,-14.92777777,-53.8836111,648.0,2008,2025,18,15,11,0.9978310502283105,134372,0.32159114173707437,False,True
A932,GUIRATINGA,MT,CO,-16.34166666,-53.76611111,526.0,2008,2025,18,14,12,0.9826098472175755,137165,0.0,False,True
A933,ITIQUIRA,MT,CO,-17.29722221,-54.83722221,585.0,2008,2025,18,11,8,0.8843607305936072,110591,38.140025722573974,True,True
A934,ALTO TAQUARI,MT,CO,-17.81555555,-53.28749999,875.0,2008,2025,18,14,14,0.9885095682305645,145240,2.8490961685222738,False,True
A935,PORTO ESTRELA,MT,CO,-15.54638888,-57.38166666,145.0,2008,2025,18,10,8,0.8213666816378471,113197,29.774519466611512,True,True
A936,SALTO DO CEU,MT,CO,-15.13583333,-58.115,303.0,2008,2025,18,13,12,0.9977739726027397,133960,1.8021226501965537,False,True
A937,PONTES E LACERDA,MT,CO,-15.25111111,-59.34666666,256.0,2008,2025,18,13,12,0.977588922574045,124327,1.8542098930301556,False,True
A938,VILHENA,RO,N,-12.73472221,-60.15777777,590.0,2008,2025,18,13,12,0.9872121897768671,132755,0.030887769387373566,False,True
A939,CACOAL,RO,N,-11.44583333,-61.43416666,210.0,2008,2025,18,15,12,0.9836446658364466,130227,0.002288285967785005,False,True
A940,ARIQUEMES,RO,N,-9.94888888,-62.96194444,140.0,2008,2025,18,9,7,0.7524543378995434,98285,0.014719064191623492,False,True
A941,CACERES,MT,CO,-16.07444443,-57.69277777,116.0,2012,2020,9,7,7,0.9994292237442922,69625,0.04283647892373859,False,True
