codigo,observacoes,temperatura_min_c,temperatura_max_c,primeiro_datetime,ultimo_datetime,ano
A604,8416,8.8,40.5,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A606,2326,16.9,29.9,2006-09-24 00:00:00,2006-12-31 23:00:00,2006
A607,2282,16.1,36.6,2006-09-25 19:00:00,2006-12-31 23:00:00,2006
A608,2363,14.5,37.8,2006-09-22 16:00:00,2006-12-31 23:00:00,2006
A609,2193,12.0,34.4,2006-09-29 18:00:00,2006-12-31 23:00:00,2006
A610,1513,5.0,25.0,2006-10-28 03:00:00,2006-12-31 23:00:00,2006
A611,2254,12.8,35.4,2006-09-27 00:00:00,2006-12-31 23:00:00,2006
A618,1405,9.0,29.6,2006-11-01 12:00:00,2006-12-31 23:00:00,2006
A619,568,19.6,36.7,2006-12-06 13:00:00,2006-12-31 23:00:00,2006
A701,3816,6.5,33.6,2006-07-25 14:00:00,2006-12-31 23:00:00,2006
A705,8435,5.8,36.9,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A706,1406,5.1,26.6,2006-09-27 01:00:00,2006-12-31 23:00:00,2006
A707,8432,6.1,37.1,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A708,8427,8.1,33.1,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A711,145,9.3,29.1,2006-09-04 20:00:00,2006-11-17 08:00:00,2006
A712,3916,4.8,38.3,2006-07-20 00:00:00,2006-12-31 23:00:00,2006
A713,3161,5.2,34.3,2006-08-22 00:00:00,2006-12-31 23:00:00,2006
A714,3771,4.4,33.6,2006-07-25 20:00:00,2006-12-31 23:00:00,2006
A715,3304,3.5,34.3,2006-08-15 15:00:00,2006-12-31 23:00:00,2006
A716,2951,7.0,37.7,2006-08-29 17:00:00,2006-12-31 23:00:00,2006
A718,2902,3.5,37.7,2006-09-01 15:00:00,2006-12-31 23:00:00,2006
A725,2259,10.6,33.9,2006-09-28 18:00:00,2006-12-31 23:00:00,2006
A726,2325,13.3,37.9,2006-09-26 00:00:00,2006-12-31 23:00:00,2006
A727,2259,11.9,36.0,2006-09-28 19:00:00,2006-12-31 23:00:00,2006
A728,269,19.0,32.7,2006-12-20 19:00:00,2006-12-31 23:00:00,2006
A729,559,21.3,34.7,2006-12-08 17:00:00,2006-12-31 23:00:00,2006
A807,6548,1.3,33.3,2006-03-12 18:00:00,2006-12-31 23:00:00,2006
A818,4101,-1.4,32.7,2006-07-11 21:00:00,2006-12-31 23:00:00,2006
A819,4145,-1.9,31.4,2006-07-09 21:00:00,2006-12-31 23:00:00,2006
A820,994,15.5,36.1,2006-11-18 14:00:00,2006-12-31 23:00:00,2006
A821,857,18.1,35.4,2006-11-24 10:00:00,2006-12-31 23:00:00,2006
A822,207,18.2,30.1,2006-12-21 14:00:00,2006-12-31 23:00:00,2006
A823,1479,10.5,29.5,2006-10-17 12:00:00,2006-12-31 23:00:00,2006
A824,1046,18.0,36.4,2006-11-16 13:00:00,2006-12-31 23:00:00,2006
A835,919,18.7,35.1,2006-11-21 18:00:00,2006-12-31 23:00:00,2006
A801,8217,3.1,38.7,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A802,8378,1.9,36.2,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A803,8374,-0.3,37.6,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A804,8019,0.1,38.1,2006-01-01 00:00:00,2006-12-14 19:00:00,2006
A805,8389,0.1,36.5,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A808,5063,3.3,32.2,2006-06-01 14:00:00,2006-12-31 23:00:00,2006
A809,2231,9.9,38.0,2006-09-28 00:00:00,2006-12-31 23:00:00,2006
A810,1064,13.4,37.8,2006-11-15 22:00:00,2006-12-31 23:00:00,2006
A812,4558,0.5,34.8,2006-06-22 16:00:00,2006-12-31 23:00:00,2006
A813,2169,10.7,38.7,2006-09-30 21:00:00,2006-12-31 23:00:00,2006
A826,2115,10.9,38.1,2006-10-02 20:00:00,2006-12-31 23:00:00,2006
A828,786,14.9,33.0,2006-11-27 11:00:00,2006-12-31 23:00:00,2006
A829,1211,5.0,29.6,2006-10-26 20:00:00,2006-12-31 23:00:00,2006
A838,400,14.6,34.5,2006-12-13 13:00:00,2006-12-31 23:00:00,2006
A839,779,15.0,35.5,2006-11-27 18:00:00,2006-12-31 23:00:00,2006
A840,679,14.9,34.9,2006-12-01 21:00:00,2006-12-31 23:00:00,2006
A806,7700,6.1,34.7,2006-01-01 00:00:00,2006-12-31 23:00:00,2006
A817,4324,4.0,37.3,2006-07-02 15:00:00,2006-12-31 23:00:00,2006
A001,8523,11.0,34.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A002,8719,8.3,38.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A003,8743,7.4,37.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A011,8743,9.1,39.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A012,8600,9.8,36.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A013,3749,12.9,40.2,2007-07-13 00:00:00,2007-12-31 23:00:00,2007
A014,3879,15.5,40.9,2007-07-19 00:00:00,2007-12-31 23:00:00,2007
A015,7749,10.6,38.2,2007-02-03 00:00:00,2007-12-31 23:00:00,2007
A016,5011,6.0,37.4,2007-06-01 00:00:00,2007-12-31 23:00:00,2007
A017,6015,14.6,37.3,2007-04-20 14:00:00,2007-12-31 23:00:00,2007
A022,3495,16.9,38.0,2007-06-02 12:00:00,2007-12-31 23:00:00,2007
A023,5277,8.2,36.8,2007-05-21 13:00:00,2007-12-31 23:00:00,2007
A024,4953,11.4,33.5,2007-06-04 00:00:00,2007-12-31 23:00:00,2007
A025,5368,6.8,37.2,2007-05-17 16:00:00,2007-12-31 23:00:00,2007
A026,895,-2.9,33.0,2007-11-24 16:00:00,2007-12-31 23:00:00,2007
A032,4777,16.7,38.1,2007-06-11 13:00:00,2007-12-31 23:00:00,2007
A033,1822,16.2,38.0,2007-10-12 20:00:00,2007-12-31 23:00:00,2007
A035,1304,18.5,36.5,2007-11-01 20:00:00,2007-12-31 23:00:00,2007
A036,363,16.2,28.9,2007-12-16 21:00:00,2007-12-31 23:00:00,2007
A702,7667,5.6,38.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A703,8728,3.9,37.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A704,8693,6.8,40.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A709,7070,9.2,39.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A710,8310,7.5,40.0,2007-01-01 00:00:00,2007-12-15 20:00:00,2007
A717,6155,6.8,40.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A719,8703,6.4,41.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A720,8717,7.7,40.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A721,8722,4.2,38.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A722,8687,7.9,40.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A723,8714,4.4,40.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A724,8722,8.0,38.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A730,8717,5.8,37.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A731,7687,2.0,39.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A732,8204,6.7,36.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A901,7568,11.7,40.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A902,8705,10.0,38.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A903,8672,11.0,38.6,2007-01-01 00:00:00,2007-12-31 22:00:00,2007
A904,8353,12.2,38.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A905,8703,9.4,37.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A906,5410,15.1,37.3,2007-05-18 23:00:00,2007-12-31 23:00:00,2007
A907,5228,12.6,40.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A908,8704,14.6,38.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A910,8708,15.7,37.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A912,8707,9.0,36.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A913,8711,5.7,35.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A914,7741,14.0,37.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A915,8733,12.6,38.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A916,3918,14.0,38.5,2007-07-20 14:00:00,2007-12-31 23:00:00,2007
A917,8715,12.2,38.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A919,5190,15.3,36.3,2007-05-28 00:00:00,2007-12-31 23:00:00,2007
A920,1098,17.4,34.5,2007-05-29 22:00:00,2007-12-31 23:00:00,2007
A921,399,20.3,37.2,2007-10-19 00:00:00,2007-11-04 14:00:00,2007
A922,8733,9.7,38.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A924,2348,16.1,36.7,2007-08-27 16:00:00,2007-12-31 23:00:00,2007
A323,3992,16.6,39.9,2007-07-14 14:00:00,2007-12-31 23:00:00,2007
A327,4066,16.8,37.5,2007-07-11 12:00:00,2007-12-31 23:00:00,2007
A401,6109,20.7,45.0,2007-01-01 00:00:00,2007-12-15 03:00:00,2007
A402,8740,12.6,39.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A404,8744,11.3,38.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A405,6909,16.4,34.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A406,7601,15.1,37.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A407,5405,12.2,33.3,2007-03-30 17:00:00,2007-12-31 23:00:00,2007
A408,8738,13.1,37.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A410,5398,14.9,34.0,2007-02-12 09:00:00,2007-12-31 23:00:00,2007
A412,7011,12.7,38.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A413,5241,15.3,36.5,2007-05-26 00:00:00,2007-12-31 23:00:00,2007
A414,5106,9.7,34.5,2007-06-01 00:00:00,2007-12-31 23:00:00,2007
A415,5131,12.3,40.6,2007-06-01 00:00:00,2007-12-31 23:00:00,2007
A416,1272,15.7,39.0,2007-11-09 00:00:00,2007-12-31 23:00:00,2007
A418,2474,15.1,37.2,2007-05-21 09:00:00,2007-09-02 10:00:00,2007
A305,7803,21.9,34.0,2007-01-01 00:00:00,2007-11-26 06:00:00,2007
A306,8117,19.5,38.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A314,5254,15.7,29.7,2007-05-26 18:00:00,2007-12-31 23:00:00,2007
A315,5117,15.8,37.9,2007-06-01 13:00:00,2007-12-31 23:00:00,2007
A319,5073,18.9,38.0,2007-05-30 13:00:00,2007-12-31 23:00:00,2007
A324,4036,19.3,37.3,2007-07-12 14:00:00,2007-12-31 23:00:00,2007
A325,4127,18.7,37.0,2007-07-09 00:00:00,2007-12-31 23:00:00,2007
A332,3028,19.7,37.1,2007-08-24 00:00:00,2007-12-31 23:00:00,2007
A339,1158,22.3,36.2,2007-11-10 00:00:00,2007-12-31 23:00:00,2007
A203,5634,22.3,34.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A204,1342,20.2,39.3,2007-10-26 00:00:00,2007-12-31 23:00:00,2007
A205,645,21.4,35.7,2007-12-05 03:00:00,2007-12-31 23:00:00,2007
A310,8704,17.2,33.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A313,5682,16.9,33.7,2007-01-01 11:00:00,2007-12-31 23:00:00,2007
A320,3819,19.9,31.4,2007-07-21 19:00:00,2007-12-31 23:00:00,2007
A321,3840,19.3,38.7,2007-07-21 00:00:00,2007-12-31 23:00:00,2007
A333,775,19.7,37.1,2007-11-06 00:00:00,2007-12-31 20:00:00,2007
A334,3030,15.4,34.9,2007-08-24 00:00:00,2007-12-31 23:00:00,2007
A301,8567,17.9,33.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A307,8521,17.7,37.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A309,8742,14.1,36.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A322,3279,15.0,32.1,2007-07-09 00:00:00,2007-12-31 23:00:00,2007
A329,2729,18.4,37.9,2007-09-05 12:00:00,2007-12-31 23:00:00,2007
A341,404,19.9,33.0,2007-11-23 00:00:00,2007-12-31 23:00:00,2007
A308,4270,18.8,37.6,2007-01-01 11:00:00,2007-12-31 23:00:00,2007
A311,8722,19.8,41.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A312,2436,20.1,43.4,2007-08-07 16:00:00,2007-12-31 23:00:00,2007
A326,3936,17.3,40.9,2007-07-17 00:00:00,2007-12-31 23:00:00,2007
A330,2847,20.4,39.3,2007-08-31 15:00:00,2007-12-31 23:00:00,2007
A331,2958,21.7,40.9,2007-08-27 00:00:00,2007-12-31 23:00:00,2007
A335,1856,19.9,40.0,2007-08-31 00:00:00,2007-12-31 20:00:00,2007
A336,639,19.7,36.4,2007-12-05 01:00:00,2007-12-31 23:00:00,2007
A337,727,20.1,38.4,2007-11-10 13:00:00,2007-12-31 23:00:00,2007
A338,685,20.6,38.2,2007-12-03 11:00:00,2007-12-31 23:00:00,2007
A302,3027,24.2,33.0,2007-02-04 15:00:00,2007-12-31 19:00:00,2007
A304,7078,20.5,32.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A316,8599,19.1,39.2,2007-01-07 00:00:00,2007-12-31 23:00:00,2007
A317,8625,21.9,35.9,2007-01-06 00:00:00,2007-12-31 23:00:00,2007
A318,5070,18.4,35.3,2007-06-03 12:00:00,2007-12-31 23:00:00,2007
A340,685,21.8,37.5,2007-12-03 11:00:00,2007-12-31 23:00:00,2007
A409,3955,20.5,32.6,2007-01-01 00:00:00,2007-12-20 04:00:00,2007
A417,5251,17.3,36.1,2007-05-23 15:00:00,2007-12-31 23:00:00,2007
A101,8746,22.5,37.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A201,5921,22.4,34.3,2007-01-01 00:00:00,2007-12-12 12:00:00,2007
A202,8741,21.1,35.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A212,1786,20.2,35.6,2007-10-18 10:00:00,2007-12-31 23:00:00,2007
A213,1331,20.3,34.8,2007-10-22 00:00:00,2007-12-31 23:00:00,2007
A925,4081,15.8,37.1,2007-07-12 00:00:00,2007-12-31 23:00:00,2007
A009,8444,17.1,39.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A010,8539,13.2,40.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A018,8746,15.5,40.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A019,8181,13.5,40.2,2007-01-20 12:00:00,2007-12-31 23:00:00,2007
A020,5949,18.9,39.7,2007-01-23 14:00:00,2007-12-31 23:00:00,2007
A021,8002,14.8,37.7,2007-01-26 14:00:00,2007-12-31 23:00:00,2007
A612,8747,14.5,35.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A613,3372,11.1,31.2,2007-08-09 11:00:00,2007-12-31 23:00:00,2007
A614,8744,14.9,36.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A615,8637,13.9,38.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A616,8746,13.9,36.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A617,8720,11.0,39.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A502,8196,5.6,32.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A505,8468,8.0,36.1,2007-01-01 00:00:00,2007-12-24 03:00:00,2007
A506,8672,9.6,38.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A507,8672,9.1,36.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A508,1146,19.6,36.2,2007-02-09 16:00:00,2007-12-31 23:00:00,2007
A509,8672,0.0,29.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A510,7950,4.4,36.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A511,8667,10.5,36.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A512,7699,8.4,39.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A513,8656,6.1,35.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A514,7708,4.1,34.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A515,8670,5.1,34.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A516,8662,5.1,37.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A517,8673,9.6,39.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A518,5164,6.3,33.6,2007-05-26 15:00:00,2007-12-31 23:00:00,2007
A519,8614,7.9,38.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A520,8432,5.9,38.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A521,8426,10.0,36.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A522,8672,13.6,38.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A523,6581,5.8,35.4,2007-01-01 01:00:00,2007-12-31 23:00:00,2007
A524,8668,5.5,35.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A525,8548,6.8,34.8,2007-01-01 01:00:00,2007-12-31 23:00:00,2007
A526,4442,8.5,40.2,2007-06-26 16:00:00,2007-12-31 23:00:00,2007
A527,8634,11.5,37.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A528,8673,9.5,39.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A529,3637,3.8,32.8,2007-06-04 20:00:00,2007-11-03 16:00:00,2007
A530,8612,0.6,32.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A531,6434,-0.2,30.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A532,5053,10.2,38.8,2007-05-29 14:00:00,2007-12-31 23:00:00,2007
A533,4988,8.0,35.7,2007-06-02 16:00:00,2007-12-31 23:00:00,2007
A534,3181,15.3,38.7,2007-08-06 00:00:00,2007-12-31 23:00:00,2007
A536,5014,8.2,37.4,2007-06-01 19:00:00,2007-12-31 23:00:00,2007
A537,4928,7.1,31.6,2007-06-05 13:00:00,2007-12-31 23:00:00,2007
A538,8555,8.2,37.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A539,1149,18.2,39.4,2007-11-11 00:00:00,2007-12-31 23:00:00,2007
A540,3566,13.8,38.1,2007-08-01 13:00:00,2007-12-31 23:00:00,2007
A541,2858,11.9,35.9,2007-08-31 17:00:00,2007-12-31 23:00:00,2007
A542,4683,11.4,38.6,2007-06-16 13:00:00,2007-12-31 23:00:00,2007
A543,1072,18.9,35.9,2007-11-14 00:00:00,2007-12-31 23:00:00,2007
A544,4605,12.0,35.5,2007-06-19 18:00:00,2007-12-31 23:00:00,2007
A545,4248,11.3,39.0,2007-07-04 00:00:00,2007-12-31 23:00:00,2007
A546,4070,9.5,35.4,2007-07-12 00:00:00,2007-12-31 23:00:00,2007
A547,4317,6.8,39.2,2007-06-30 00:00:00,2007-12-31 23:00:00,2007
A548,4529,11.9,36.6,2007-06-23 00:00:00,2007-12-31 23:00:00,2007
A549,2660,7.7,36.9,2007-09-09 00:00:00,2007-12-31 23:00:00,2007
A550,2727,15.2,40.0,2007-09-05 14:00:00,2007-12-31 23:00:00,2007
A551,1014,16.3,33.8,2007-11-19 18:00:00,2007-12-31 23:00:00,2007
A552,2525,10.7,39.5,2007-09-14 00:00:00,2007-12-31 23:00:00,2007
A553,4165,10.2,35.8,2007-07-08 00:00:00,2007-12-31 23:00:00,2007
A554,5221,7.5,35.9,2007-05-24 00:00:00,2007-12-31 23:00:00,2007
A601,8656,10.1,38.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A602,7432,11.0,38.7,2007-01-01 00:00:00,2007-12-23 22:00:00,2007
A603,7705,8.4,38.3,2007-02-09 14:00:00,2007-12-31 23:00:00,2007
A604,8602,7.8,39.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A606,8655,13.6,33.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A607,8746,11.4,38.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A608,8748,11.7,38.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A609,8746,6.4,37.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A610,8552,0.8,26.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A611,8610,6.6,37.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A618,8745,6.1,31.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A619,8152,9.7,36.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A621,6026,9.0,38.1,2007-04-13 16:00:00,2007-12-31 23:00:00,2007
A652,5323,14.3,37.7,2007-05-18 18:00:00,2007-12-31 23:00:00,2007
A701,8737,5.3,34.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A705,8729,5.0,37.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A706,8729,-1.4,28.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A707,8721,6.2,37.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A708,8718,6.5,34.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A711,3991,6.6,35.3,2007-07-14 20:00:00,2007-12-31 23:00:00,2007
A712,6492,5.2,37.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A713,8170,4.9,34.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A714,8613,4.0,35.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A715,8458,2.0,35.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A716,7030,6.7,37.9,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A718,8719,1.6,38.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A725,8561,5.9,35.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A726,8619,4.0,37.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A727,8490,6.7,39.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A728,8723,4.0,36.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A729,8653,7.3,39.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A733,2981,13.2,38.8,2007-08-26 00:00:00,2007-12-31 23:00:00,2007
A734,2964,13.6,39.7,2007-08-30 00:00:00,2007-12-31 23:00:00,2007
A735,2143,16.3,38.9,2007-09-04 15:00:00,2007-12-31 23:00:00,2007
A736,1082,15.4,35.3,2007-11-13 17:00:00,2007-12-31 23:00:00,2007
A737,1177,13.9,35.4,2007-11-09 15:00:00,2007-12-31 23:00:00,2007
A738,4392,6.6,36.0,2007-06-28 00:00:00,2007-12-31 23:00:00,2007
A740,1292,11.7,32.7,2007-11-05 00:00:00,2007-12-31 23:00:00,2007
A807,7907,1.2,32.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A818,8605,-1.5,34.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A819,8476,-0.9,32.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A820,8659,2.7,39.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A821,8509,2.8,36.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A822,8641,2.5,34.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A823,8539,-3.2,29.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A824,8530,3.1,37.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A835,8636,4.4,37.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A842,7723,5.7,35.9,2007-02-08 15:00:00,2007-12-31 23:00:00,2007
A843,6556,-0.2,37.0,2007-03-29 12:00:00,2007-12-31 23:00:00,2007
A847,6525,7.3,32.4,2007-03-23 18:00:00,2007-12-31 23:00:00,2007
A855,290,12.9,34.0,2007-11-08 15:00:00,2007-11-28 18:00:00,2007
A801,8646,2.0,35.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A802,8607,0.6,35.1,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A803,8469,-1.8,38.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A804,8001,-3.0,36.1,2007-01-05 22:00:00,2007-12-31 23:00:00,2007
A805,8187,-0.4,35.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A808,8309,2.2,32.5,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A809,8516,0.2,37.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A810,8389,-0.6,37.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A811,7627,-1.7,34.9,2007-01-24 15:00:00,2007-12-31 23:00:00,2007
A812,8568,-0.3,33.7,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A813,8633,-1.0,35.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A826,8648,-2.5,37.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A827,8545,-1.7,36.6,2007-01-04 23:00:00,2007-12-31 23:00:00,2007
A828,8435,-3.0,32.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A829,8611,-4.1,28.4,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A830,3660,2.6,37.9,2007-07-21 20:00:00,2007-12-31 23:00:00,2007
A831,1728,3.1,37.6,2007-10-17 14:00:00,2007-12-31 23:00:00,2007
A832,1860,6.5,37.2,2007-10-11 14:00:00,2007-12-31 23:00:00,2007
A836,8435,-1.9,37.4,2007-01-10 11:00:00,2007-12-31 23:00:00,2007
A838,8430,-0.1,36.6,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A839,8527,-1.1,34.0,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A840,8315,-0.3,33.8,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A844,7204,-2.7,32.0,2007-03-02 00:00:00,2007-12-31 23:00:00,2007
A852,3725,0.8,37.3,2007-07-25 20:00:00,2007-12-31 23:00:00,2007
A853,5031,0.0,37.4,2007-06-01 00:00:00,2007-12-31 23:00:00,2007
A854,432,16.3,34.0,2007-12-14 00:00:00,2007-12-31 23:00:00,2007
A806,7953,4.8,34.3,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A817,8535,3.5,36.2,2007-01-01 00:00:00,2007-12-31 23:00:00,2007
A841,1395,5.9,33.3,2007-10-16 00:00:00,2007-12-31 23:00:00,2007
A845,4617,-5.1,22.6,2007-06-18 00:00:00,2007-12-31 23:00:00,2007
A851,4685,1.3,32.1,2007-06-14 13:00:00,2007-12-31 23:00:00,2007
A001,8703,11.5,35.3,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
A045,2076,13.4,37.1,2008-10-06 12:00:00,2008-12-31 23:00:00,2008
A002,8631,-8.7,41.3,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
A003,8714,7.7,37.4,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
A011,7527,10.7,39.8,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
A012,8713,9.9,37.2,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
A013,8712,13.1,41.4,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
A014,8711,15.1,41.2,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
A015,6382,13.1,40.2,2008-01-01 00:00:00,2008-12-31 23:00:00,2008
